controller,anti_windup_enabled,time_s,supply_temperature_c,return_temperature_c,setpoint_c,control_error_c,proportional_term,integral_error_c_s,integral_term,unrestricted_command,heat_load_kw,mass_flow_kg_s,flow_heat_transfer_kw,requested_cooling_fraction,applied_cooling_fraction,cooling_kw,energy_residual_kj
PI_NO_ANTI_WINDUP,False,1960.0,5.022703702324052,6.055747603902528,7.0,-1.9772962976759478,-0.5931888893027844,692.5788501562569,0.6925788501562569,0.09938996085347251,30.0,5.0,21.59061754299015,0.09938996085347251,0.09938996085347251,9.938996085347252,3.410605131648481e-13
PI_NO_ANTI_WINDUP,False,1970.0,5.0784530872888505,6.09598388360114,7.0,-1.9215469127111495,-0.5764640738133449,672.8058871794974,0.6728058871794974,0.09634181336615255,30.0,5.0,21.266393642926854,0.09634181336615255,0.09634181336615255,9.634181336615255,2.842170943040401e-14
PI_NO_ANTI_WINDUP,False,1980.0,5.134109605500868,6.137771473826371,7.0,-1.8658903944991323,-0.5597671183497397,653.5904180523859,0.6535904180523859,0.09382329970264625,30.0,5.0,20.976533048003017,0.09382329970264625,0.09382329970264625,9.382329970264625,7.389644451905042e-13
PI_NO_ANTI_WINDUP,False,1990.0,5.189584261375214,6.18094595685028,7.0,-1.810415738624786,-0.5431247215874359,634.9315141073946,0.6349315141073946,0.09180679251995871,30.0,5.0,20.719459435428885,0.09180679251995871,0.09180679251995871,9.18067925199587,3.410605131648481e-13
PI_NO_ANTI_WINDUP,False,2000.0,5.244793735937094,6.225350457159233,7.0,-1.755206264062906,-0.5265618792188718,616.8273567211468,0.6168273567211467,0.09026547750227498,30.0,5.0,20.4936354735427,0.09026547750227498,0.09026547750227498,9.026547750227499,-1.0231815394945443e-12
PI_NO_ANTI_WINDUP,False,2010.0,5.299660184374009,6.270835454893478,7.0,-1.7003398156259912,-0.5101019446877973,599.2752940805177,0.5992752940805177,0.08917334939272037,30.0,5.0,20.297563153856913,0.08917334939272037,0.08917334939272037,8.917334939272036,5.684341886080802e-14
PI_NO_ANTI_WINDUP,False,2020.0,5.354111037075372,6.3172585976979905,7.0,-1.6458889629246283,-0.49376668887738845,582.2718959242578,0.5822718959242579,0.08850520704686943,30.0,5.0,20.12978401701273,0.08850520704686943,0.08850520704686943,8.850520704686943,-7.673861546209082e-13
PI_NO_ANTI_WINDUP,False,2030.0,5.4080788041199925,6.364484511492188,7.0,-1.5919211958800075,-0.47757635876400223,565.8130062950115,0.5658130062950115,0.0882366475310093,30.0,5.0,19.988879284078887,0.0882366475310093,0.0882366475310093,8.82366475310093,1.1368683772161603e-13
PI_NO_ANTI_WINDUP,False,2040.0,5.461500883215581,6.412384610611428,7.0,-1.5384991167844193,-0.46154973503532576,549.8937943362115,0.5498937943362115,0.08834405930088579,30.0,5.0,19.873469902573216,0.08834405930088579,0.08834405930088579,8.834405930088579,5.684341886080801e-13
PI_NO_ANTI_WINDUP,False,2050.0,5.514319371122205,6.460836907728303,7.0,-1.4856806288777946,-0.4457041886633384,534.5088031683673,0.5345088031683674,0.08880461450502897,30.0,5.0,19.782216515067432,0.08880461450502897,0.08880461450502897,8.880461450502896,-1.1937117960769683e-12
PI_NO_ANTI_WINDUP,False,2060.0,5.56648087860816,6.509725823924152,7.0,-1.4335191213918401,-0.430055736417552,519.6519968795893,0.5196519968795893,0.08959626046203728,30.0,5.0,19.713819357104242,0.08959626046203728,0.08959626046203728,8.959626046203727,-3.410605131648481e-13
PI_NO_ANTI_WINDUP,False,2070.0,5.617936348995244,6.558941999249012,7.0,-1.3820636510047564,-0.4146190953014269,505.3168056656709,0.5053168056656709,0.09069771036424407,30.0,5.0,19.667018090303763,0.09069771036424407,0.09069771036424407,9.069771036424406,-5.115907697472721e-13
PI_NO_ANTI_WINDUP,False,2080.0,5.668640880353518,6.6083821040800945,7.0,-1.331359119646482,-0.39940773589394457,491.49616915562336,0.4914961691556234,0.09208843326167881,30.0,5.0,19.64059157588545,0.09208843326167881,0.09208843326167881,9.208843326167882,-7.958078640513122e-13
PI_NO_ANTI_WINDUP,False,2090.0,5.718553551404798,6.657948651563896,7.0,-1.2814464485952017,-0.3844339345785605,478.18257795915855,0.4781825779591586,0.09374864338059807,30.0,5.0,19.633357593325147,0.09374864338059807,0.09374864338059807,9.374864338059808,4.263256414560601e-13
PI_NO_ANTI_WINDUP,False,2100.0,5.767637251190757,6.707549811404446,7.0,-1.2323627488092432,-0.36970882464277294,465.3681134732065,0.4653681134732065,0.09565928883043356,30.0,5.0,19.644172508466106,0.09565928883043356,0.09565928883043356,9.565928883043357,1.9895196601282805e-13
PI_NO_ANTI_WINDUP,False,2110.0,5.8158585125564155,6.7570992252395365,7.0,-1.1841414874435845,-0.3552424462330753,453.0444859851141,0.4530444859851141,0.09780203975203877,30.0,5.0,19.671930895077228,0.09780203975203877,0.09780203975203877,9.780203975203877,-5.684341886080801e-13
PI_NO_ANTI_WINDUP,False,2120.0,5.863187349493608,6.8065158238276835,7.0,-1.1368126505063918,-0.3410437951519175,441.20307111067825,0.44120307111067825,0.10015927595876073,30.0,5.0,19.715565113582173,0.10015927595876073,0.10015927595876073,10.015927595876073,-1.3926637620897964e-12
PI_NO_ANTI_WINDUP,False,2130.0,5.909597098382154,6.855723646250735,7.0,-1.0904029016178463,-0.3271208704853539,429.83494460561434,0.42983494460561433,0.10271407412026046,30.0,5.0,19.774044850453347,0.10271407412026046,0.10271407412026046,10.271407412026045,-1.6200374375330284e-12
PI_NO_ANTI_WINDUP,False,2140.0,5.955064263159318,6.904651661320337,7.0,-1.0449357368406824,-0.3134807210522047,418.93091558943587,0.4189309155894359,0.1054501945372312,30.0,5.0,19.846376621565295,0.1054501945372312,0.1054501945372312,10.54501945372312,2.8421709430404007e-13
PI_NO_ANTI_WINDUP,False,2150.0,5.999568364440859,6.953233591360694,7.0,-1.0004316355591412,-0.30012949066774236,408.48155822102905,0.40848155822102905,0.10835206755328669,30.0,5.0,19.931603242624547,0.10835206755328669,0.10835206755328669,10.835206755328668,-1.1368683772161603e-12
PI_NO_ANTI_WINDUP,False,2160.0,6.043091792609738,7.001407738525169,7.0,-0.9569082073902617,-0.2870724622170785,398.47724186543763,0.39847724186543765,0.11140477964835915,30.0,5.0,20.02880326963251,0.11140477964835915,0.11140477964835915,11.140477964835915,-1.1368683772161603e-12
PI_NO_ANTI_WINDUP,False,2170.0,6.085619664881492,7.049116813790086,7.0,-0.9143803351185076,-0.2743141005355523,388.908159791535,0.38890815979153504,0.11459405925598276,30.0,5.0,20.137090412189597,0.11459405925598276,0.11459405925598276,11.459405925598276,3.979039320256561e-13
PI_NO_ANTI_WINDUP,False,2180.0,6.127139686348436,7.096307768755686,7.0,-0.8728603136515636,-0.26185809409546906,379.76435644034996,0.37976435644034995,0.11790626234488089,30.0,5.0,20.255612922311517,0.11790626234488089,0.11790626234488089,11.790626234488089,6.252776074688882e-13
PI_NO_ANTI_WINDUP,False,2190.0,6.167642014998309,7.142931630371421,7.0,-0.8323579850016909,-0.24970739550050725,371.0357533038343,0.3710357533038343,0.12132835780332707,30.0,5.0,20.383552961298033,0.12132835780332707,0.12132835780332707,12.132835780332707,1.4210854715202004e-13
PI_NO_ANTI_WINDUP,False,2200.0,6.207119130696708,7.188943338690569,7.0,-0.7928808693032918,-0.23786426079098755,362.7121734538174,0.3627121734538174,0.12484791266282985,30.0,5.0,20.52012594707169,0.12484791266282985,0.12484791266282985,12.484791266282985,9.094947017729282e-13
PI_NO_ANTI_WINDUP,False,2210.0,6.24556570811675,7.234301587747642,7.0,-0.7544342918832498,-0.22633028756497495,354.7833647607845,0.3547833647607845,0.12845307719580953,30.0,5.0,20.664579884285637,0.12845307719580953,0.12845307719580953,12.845307719580953,8.526512829121202e-14
PI_NO_ANTI_WINDUP,False,2220.0,6.282978493593806,7.278968669641012,7.0,-0.7170215064061942,-0.21510645192185826,347.23902184195197,0.347239021841952,0.13213256992009373,30.0,5.0,20.816194679386605,0.13213256992009373,0.13213256992009373,13.213256992009374,-1.2505552149377763e-12
PI_NO_ANTI_WINDUP,False,2230.0,6.319356185877908,7.322910321892751,7.0,-0.6806438141220923,-0.20419314423662768,340.06880677789,0.34006880677789003,0.13587566254126235,30.0,5.0,20.97428144271022,0.13587566254126235,0.13587566254126235,13.587566254126235,1.4210854715202004e-12
PI_NO_ANTI_WINDUP,False,2240.0,6.354699320751515,7.366095578147726,7.0,-0.6453006792484848,-0.19359020377454542,333.26236863666907,0.3332623686366691,0.13967216486212367,30.0,5.0,21.138181779580798,0.13967216486212367,0.13967216486212367,13.967216486212367,-5.400124791776761e-13
PI_NO_ANTI_WINDUP,False,2250.0,6.389010159475766,7.408496622264564,7.0,-0.6109898405242342,-0.18329695215727027,326.8093618441842,0.3268093618441842,0.14351240968691392,30.0,5.0,21.307267072285878,0.14351240968691392,0.14351240968691392,14.351240968691393,-1.0800249583553523e-12
PI_NO_ANTI_WINDUP,False,2260.0,6.422292581024065,7.450088645842143,7.0,-0.577707418975935,-0.1733122256927805,320.69946343894185,0.32069946343894185,0.14738723774616133,30.0,5.0,21.480937754697838,0.14738723774616133,0.14738723774616133,14.738723774616133,4.263256414560601e-13
PI_NO_ANTI_WINDUP,False,2270.0,6.454551978057949,7.4908497092167945,7.0,-0.5454480219420512,-0.16363440658261535,314.9223892491825,0.31492238924918253,0.15128798266656718,30.0,5.0,21.658622581219873,0.15128798266656718,0.15128798266656718,15.128798266656718,-6.536993168992922e-13
PI_NO_ANTI_WINDUP,False,2280.0,6.485795156596528,7.5307606059573695,7.0,-0.5142048434034718,-0.15426145302104155,309.467909029762,0.309467909029762,0.15520645600872046,30.0,5.0,21.83977789164158,0.15520645600872046,0.15520645600872046,15.520645600872045,-1.4210854715202004e-13
PI_NO_ANTI_WINDUP,False,2290.0,6.516030239327483,7.5698047308777445,7.0,-0.48396976067251707,-0.1451909282017551,304.32586059572725,0.30432586059572725,0.15913493239397214,30.0,5.0,22.023886873400468,0.15913493239397214,0.15913493239397214,15.913493239397214,-2.8421709430404007e-13
PI_NO_ANTI_WINDUP,False,2300.0,6.545266572504532,7.607967951579178,7.0,-0.4547334274954684,-0.13642002824864052,299.4861629890021,0.2994861629890021,0.16306613474036158,30.0,5.0,22.2104588226601,0.16306613474036158,0.16306613474036158,16.30661347403616,-1.0516032489249483e-12
PI_NO_ANTI_WINDUP,False,2310.0,6.573514636373545,7.645238483528172,7.0,-0.4264853636264547,-0.12794560908793642,294.9388287140474,0.2949388287140474,0.166993219626111,30.0,5.0,22.3990284055317,0.166993219626111,0.166993219626111,16.699321962611098,-1.2221335055073723e-12
PI_NO_ANTI_WINDUP,False,2320.0,6.600785959066945,7.681606768669169,7.0,-0.3992140409330549,-0.11976421227991646,290.67397507778287,0.29067397507778286,0.1709097627978664,30.0,5.0,22.58915492068647,0.1709097627978664,0.1709097627978664,17.09097627978664,-6.252776074688882e-13
PI_NO_ANTI_WINDUP,False,2330.0,6.627093033903787,7.717065357565406,7.0,-0.3729069660962132,-0.11187208982886396,286.6818346684523,0.2866818346684523,0.17480974483958836,30.0,5.0,22.78042156452783,0.17480974483958836,0.17480974483958836,17.480974483958835,6.252776074688882e-13
PI_NO_ANTI_WINDUP,False,2340.0,6.652449240030911,7.751608795055703,7.0,-0.3475507599690886,-0.10426522799072657,282.9527650074902,0.2829527650074902,0.17868753701676365,30.0,5.0,22.972434700018145,0.17868753701676365,0.17868753701676365,17.868753701676365,6.821210263296962e-13
PI_NO_ANTI_WINDUP,False,2350.0,6.6768687663387665,7.785233509409683,7.0,-0.32313123366123353,-0.09693937009837006,279.4772574077993,0.27947725740779933,0.18253788730942927,30.0,5.0,23.164823130182157,0.18253788730942927,0.18253788730942927,18.253788730942926,-9.663381206337363e-13
PI_NO_ANTI_WINDUP,False,2360.0,6.70036653858393,7.817937704959051,7.0,-0.29963346141606984,-0.08989003842482095,276.24594507118695,0.27624594507118694,0.18635590664636598,30.0,5.0,23.357237377240022,0.18635590664636598,0.18635590664636598,18.6355906646366,-2.2737367544323206e-13
PI_NO_ANTI_WINDUP,False,2370.0,6.722958149649019,7.849721258177998,7.0,-0.2770418503509813,-0.08311255510529438,273.2496104570263,0.2732496104570263,0.19013705535173192,30.0,5.0,23.54934896825566,0.19013705535173192,0.19013705535173192,19.01370553517319,2.7000623958883807e-13
PI_NO_ANTI_WINDUP,False,2380.0,6.744659792869509,7.880585617181559,7.0,-0.2553402071304909,-0.07660206213914726,270.4791919535165,0.2704791919535165,0.19387712981436922,30.0,5.0,23.740849728121844,0.19387712981436922,0.19387712981436922,19.387712981436923,0.0
PI_NO_ANTI_WINDUP,False,2390.0,6.7654881983560395,7.910533704606814,7.0,-0.23451180164396046,-0.07035354049318814,267.9257898822116,0.2679257898822116,0.19757224938902346,30.0,5.0,23.93145108064118,0.19757224938902346,0.19757224938902346,19.757224938902347,7.105427357601002e-14
PI_NO_ANTI_WINDUP,False,2400.0,6.785460572239957,7.9395698238381955,7.0,-0.21453942776004276,-0.06436182832801282,265.580671865772,0.265580671865772,0.20121884353775918,30.0,5.0,24.12088335840318,0.20121884353775918,0.20121884353775918,20.12188435377592,-7.389644451905042e-13
PI_NO_ANTI_WINDUP,False,2410.0,6.804594538769274,7.967699568534831,7.0,-0.19540546123072566,-0.058621638369217695,263.4352775881716,0.2634352775881716,0.2048136392189539,30.0,5.0,24.30889512210014,0.2048136392189539,0.2048136392189539,20.48136392189539,6.394884621840902e-13
PI_NO_ANTI_WINDUP,False,2420.0,6.822908085181737,7.994929735414735,7.0,-0.1770919148182628,-0.05312757444547884,261.48122297586434,0.26148122297586435,0.20835364853038552,30.0,5.0,24.49525248986966,0.20835364853038552,0.20835364853038552,20.835364853038552,5.968558980384842e-13
PI_NO_ANTI_WINDUP,False,2430.0,6.840419509281408,8.021268240247895,7.0,-0.15958049071859204,-0.04787414721557761,259.71030382768174,0.25971030382768173,0.21183615661210412,30.0,5.0,24.679738477199585,0.21183615661210412,0.21183615661210412,21.18361566121041,2.1174173525650986e-12
PI_NO_ANTI_WINDUP,False,2440.0,6.857147369644992,8.046724037007706,7.0,-0.14285263035500773,-0.04285578910650232,258.1144989204958,0.2581144989204958,0.2152587098139935,30.0,5.0,24.862152347880723,0.2152587098139935,0.2152587098139935,21.52587098139935,3.552713678800501e-13
PI_NO_ANTI_WINDUP,False,2450.0,6.8731104383841375,8.071307040127895,7.0,-0.1268895616158625,-0.03806686848475875,256.6859726169457,0.2566859726169457,0.21861910413218694,30.0,5.0,25.042308976444527,0.21861910413218694,0.21861910413218694,21.861910413218695,6.536993168992922e-13
PI_NO_ANTI_WINDUP,False,2460.0,6.888327656390003,8.095028049809978,7.0,-0.1116723436099969,-0.03350170308299907,255.4170770007871,0.2554170770007871,0.221915373917788,30.0,5.0,25.220038222477466,0.221915373917788,0.221915373917788,22.1915373917788,-8.810729923425242e-13
PI_NO_ANTI_WINDUP,False,2470.0,6.9028180909866474,8.117898680324439,7.0,-0.09718190901335255,-0.029154572704005764,254.30035356468713,0.2543003535646871,0.22514578086068135,30.0,5.0,25.39518431715984,0.22514578086068135,0.22514578086068135,22.514578086068134,-1.2931877790833823e-12
PI_NO_ANTI_WINDUP,False,2480.0,6.916600895920101,8.13993129124712,7.0,-0.08339910407989937,-0.025019731223969808,253.3285344745536,0.2533285344745536,0.2283088032505838,30.0,5.0,25.567605262334695,0.2283088032505838,0.2283088032505838,22.83088032505838,1.1937117960769683e-12
PI_NO_ANTI_WINDUP,False,2490.0,6.929695273610418,8.161138921570878,7.0,-0.0703047263895824,-0.02109141791687472,252.49454343375461,0.2524945434337546,0.2314031255168799,30.0,5.0,25.737172242373614,0.2314031255168799,0.2314031255168799,23.140312551687988,5.826450433232822e-13
PI_NO_ANTI_WINDUP,False,2500.0,6.942120439594559,8.181535226631292,7.0,-0.057879560405440955,-0.017363868121632285,251.7914961698588,0.2517914961698588,0.2344276280482265,30.0,5.0,25.903769049067712,0.2344276280482265,0.2344276280482265,23.44276280482265,1.0089706847793423e-12
PI_NO_ANTI_WINDUP,False,2510.0,6.953895589088555,8.201134417784077,7.0,-0.046104410911445015,-0.013831323273433505,251.21270056580437,0.25121270056580436,0.23738137729237085,30.0,5.0,26.067291519736415,0.23738137729237085,0.23738137729237085,23.738137729237085,-2.5579538487363607e-13
PI_NO_ANTI_WINDUP,False,2520.0,6.965039865598121,8.219951204770984,7.0,-0.03496013440187884,-0.01048804032056365,250.75165645668991,0.2507516564566899,0.24026361613612623,30.0,5.0,26.227646988712834,0.24026361613612623,0.24026361613612623,24.02636161361262,-3.836930773104541e-13
PI_NO_ANTI_WINDUP,False,2530.0,6.975572331507691,8.238000740710158,7.0,-0.02442766849230882,-0.007328300547692645,250.40205511267112,0.2504020551126711,0.24307375456497846,30.0,5.0,26.384753752331548,0.24307375456497846,0.24307375456497846,24.307375456497844,9.947598300641403e-14
PI_NO_ANTI_WINDUP,False,2540.0,6.985511940578665,8.25529856964637,7.0,-0.014488059421334576,-0.004346417826400373,250.15777842774804,0.25015777842774806,0.24581136060134767,30.0,5.0,26.53854054751504,0.24581136060134767,0.24581136060134767,24.581136060134767,2.842170943040401e-14
PI_NO_ANTI_WINDUP,False,2550.0,6.994877512288619,8.27186057659606,7.0,-0.0051224877113806855,-0.0015367463134142057,250.0128978335347,0.2500128978335347,0.24847615152012048,30.0,5.0,26.68894604402551,0.24847615152012048,0.24847615152012048,24.847615152012047,1.7976731214730535e-12
PI_NO_ANTI_WINDUP,False,2560.0,7.003687707944186,8.287702940021775,7.0,0.003687707944186158,0.0011063123832558473,249.9616729564209,0.2499616729564209,0.2510679853396768,30.0,5.0,26.835918350421615,0.2510679853396768,0.2510679853396768,25.106798533967677,4.263256414560601e-13
PI_NO_ANTI_WINDUP,False,2570.0,7.011961008501382,8.302842086670475,7.0,0.011961008501382153,0.003588302550414646,249.99855003586276,0.24999855003586277,0.25358685258627744,30.0,5.0,26.979414533734044,0.25358685258627744,0.25358685258627744,25.358685258627744,-8.881784197001252e-13
PI_NO_ANTI_WINDUP,False,2580.0,7.019715694028206,8.317294648710025,7.0,0.019715694028206165,0.00591470820846185,250.11816012087658,0.25011816012087656,0.2560328683293384,30.0,5.0,27.11940015285001,0.2560328683293384,0.2560328683293384,25.60328683293384,-1.9682033780554775e-12
PI_NO_ANTI_WINDUP,False,2590.0,7.026969824745509,8.331077423098302,7.0,0.026969824745508575,0.008090947423652572,250.31531706115865,0.25031531706115867,0.25840626448481124,30.0,5.0,27.255848805573375,0.25840626448481124,0.25840626448481124,25.840626448481125,-5.968558980384842e-13
PI_NO_ANTI_WINDUP,False,2600.0,7.03374122358327,8.344207333119481,7.0,0.03374122358327014,0.010122367074981042,250.58501530861375,0.25058501530861377,0.2607073823835948,30.0,5.0,27.388741689306812,0.2607073823835948,0.2607073823835948,26.070738238359482,-1.9895196601282805e-12
PI_NO_ANTI_WINDUP,False,2610.0,7.0400474601906735,8.35670139202232,7.0,0.04004746019067351,0.012014238057202054,250.92242754444646,0.2509224275444465,0.2629366656016485,30.0,5.0,27.518067175281402,0.2629366656016485,0.2629366656016485,26.29366656016485,9.237055564881302e-14
PI_NO_ANTI_WINDUP,False,2620.0,7.045905836339556,8.368576668695614,7.0,0.04590583633955614,0.013771750901866841,251.3229021463532,0.25132290214635317,0.26509465304822,30.0,5.0,27.643820396241598,0.26509465304822,0.26509465304822,26.509465304822,-2.5224267119483557e-12
PI_NO_ANTI_WINDUP,False,2630.0,7.051333372662138,8.379850255316468,7.0,0.05133337266213811,0.015400011798641432,251.78196050974876,0.25178196050974877,0.2671819723083902,30.0,5.0,27.766002847475487,0.2671819723083902,0.2671819723083902,26.71819723083902,1.6129320101754274e-12
PI_NO_ANTI_WINDUP,False,2640.0,7.056346796665183,8.390539236907495,7.0,0.05634679666518316,0.01690403899955495,252.29529423637013,0.25229529423637015,0.2691993332359251,30.0,5.0,27.884622001064315,0.2691993332359251,0.2691993332359251,26.91993332359251,1.1226575225009583e-12
PI_NO_ANTI_WINDUP,False,2650.0,7.060962531964091,8.400660662739723,7.0,0.060962531964091404,0.018288759589227422,252.85876220302197,0.25285876220302195,0.2711475217922494,30.0,5.0,27.999690933210697,0.2711475217922494,0.2711475217922494,27.114752179224936,-2.2382096176443156e-13
PI_NO_ANTI_WINDUP,False,2660.0,7.065196688681727,8.41023151951862,7.0,0.06519668868172701,0.019559006604518103,253.46838752266288,0.2534683875226629,0.27302739412718097,30.0,5.0,28.111227964491054,0.27302739412718097,0.27302739412718097,27.302739412718097,2.085442929455894e-12
PI_NO_ANTI_WINDUP,False,2670.0,7.069065054958153,8.41926870629139,7.0,0.06906505495815285,0.020719516487445855,254.12035440948014,0.25412035440948016,0.274839870896926,30.0,5.0,28.219256312864665,0.274839870896926,0.274839870896926,27.4839870896926,1.872280108727864e-12
PI_NO_ANTI_WINDUP,False,2680.0,7.072583089518785,8.427789011014527,7.0,0.07258308951878512,0.021774926855635535,254.81100495906168,0.25481100495906167,0.2765859318146972,30.0,5.0,28.323803759261,0.2765859318146972,0.2765859318146972,27.65859318146972,2.440714297335944e-12
PI_NO_ANTI_WINDUP,False,2690.0,7.0757659152498436,8.435809088721411,7.0,0.07576591524984355,0.022729774574953066,255.53683585424952,0.2555368358542495,0.2782666104292026,30.0,5.0,28.424902325555767,0.2782666104292026,0.2782666104292026,27.826661042920257,-1.822542117224657e-12
PI_NO_ANTI_WINDUP,False,2700.0,7.078628313731353,8.443345441230713,7.0,0.07862831373135304,0.02358849411940591,256.294495006748,0.256294495006748,0.2798829891261539,30.0,5.0,28.522587964736626,0.2798829891261539,0.2798829891261539,27.988298912615388,-1.971756091734278e-12
PI_NO_ANTI_WINDUP,False,2710.0,7.0811847206793015,8.450414398337237,7.0,0.08118472067930149,0.024355416203790448,257.0807781440615,0.25708077814406155,0.281436194347852,30.0,5.0,28.616900263050855,0.281436194347852,0.281436194347852,28.1436194347852,1.5347723092418164e-12
PI_NO_ANTI_WINDUP,False,2720.0,7.083449222249951,8.457032100427902,7.0,0.08344922224995077,0.02503476667498523,257.89262535085453,0.25789262535085455,0.2829273920258398,30.0,5.0,28.707882153919186,0.2829273920258398,0.2829273920258398,28.292739202583977,-1.0764722446765518e-12
PI_NO_ANTI_WINDUP,False,2730.0,7.085435552160646,8.463214482466567,7.0,0.08543555216064558,0.025630665648193673,258.72711757335406,0.2587271175733541,0.28435778322154776,30.0,5.0,28.795579643393754,0.28435778322154776,0.28435778322154776,28.435778322154775,9.592326932761353e-13
PI_NO_ANTI_WINDUP,False,2740.0,7.087157089582842,8.468977259292434,7.0,0.08715708958284196,0.02614712687485259,259.58147309496053,0.25958147309496055,0.28572859996981315,30.0,5.0,28.88004154693046,0.28572859996981315,0.28572859996981315,28.572859996981315,-6.856737400084967e-13
PI_NO_ANTI_WINDUP,False,2750.0,7.0886268577644165,8.474335912177933,7.0,0.08862685776441648,0.026588057329324944,260.45304399078896,0.26045304399078895,0.2870411013201139,30.0,5.0,28.961319237242495,0.2870411013201139,0.2870411013201139,28.70411013201139,-1.8758328224066645e-12
PI_NO_ANTI_WINDUP,False,2760.0,7.089857523339685,8.479305676593041,7.0,0.08985752333968478,0.026957257001905433,261.3393125684331,0.2613393125684331,0.28829656957033856,30.0,5.0,29.03946640299515,0.28829656957033856,0.28829656957033856,28.829656957033855,5.773159728050814e-13
PI_NO_ANTI_WINDUP,False,2770.0,7.090861396286868,8.483901531124165,7.0,0.09086139628686762,0.027258418886060287,262.23788780182997,0.26223788780183,0.2894963066878903,30.0,5.0,29.114538818099504,0.2894963066878903,0.2894963066878903,28.949630668789027,-1.5543122344752192e-12
PI_NO_ANTI_WINDUP,False,2780.0,7.091650430494095,8.488138187496894,7.0,0.09165043049409505,0.027495129148228513,263.14650176469866,0.26314650176469867,0.29064163091292716,30.0,5.0,29.186594121358493,0.29064163091292716,0.29064163091292716,29.064163091292716,-4.1744385725905886e-13
PI_NO_ANTI_WINDUP,False,2790.0,7.0922362248963235,8.492030081653073,7.0,0.09223622489632355,0.027670867468897065,264.0630060696396,0.2640630060696396,0.2917338735385367,30.0,5.0,29.255691606216068,0.2917338735385367,0.2917338735385367,29.17338735385367,1.5987211554602254e-13
PI_NO_ANTI_WINDUP,False,2800.0,7.092630025146861,8.495591365833858,7.0,0.09263002514686125,0.027789007544058376,264.9853683186028,0.2649853683186028,0.2927743758626612,30.0,5.0,29.321892020358238,0.2927743758626612,0.2927743758626612,29.27743758626612,1.2523315717771766e-12
PI_NO_ANTI_WINDUP,False,2810.0,7.092842725788451,8.498835901621618,7.0,0.09284272578845076,0.027852817736535227,265.9116685700714,0.2659116685700714,0.2937644863066067,30.0,5.0,29.38525737491319,0.2937644863066067,0.2937644863066067,29.37644863066067,6.830092047493963e-13
PI_NO_ANTI_WINDUP,False,2820.0,7.092884872890138,8.50177725389476,7.0,0.09288487289013769,0.027865461867041308,266.8400958279559,0.2668400958279559,0.29470555769499723,30.0,5.0,29.445850762996606,0.29470555769499723,0.29470555769499723,29.470555769499722,-7.016609515630989e-13
PI_NO_ANTI_WINDUP,False,2830.0,7.092766667117395,8.504428685650756,7.0,0.09276666711739523,0.02783000013521857,267.76894455685726,0.2677689445568573,0.29559894469207587,30.0,5.0,29.503736187347247,0.29559894469207587,0.29559894469207587,29.55989446920759,-1.9095836023552692e-12
PI_NO_ANTI_WINDUP,False,2840.0,7.092497967204188,8.50680315365388,7.0,0.09249796720418768,0.027749390161256302,268.6966112280312,0.26869661122803123,0.29644600138928756,30.0,5.0,29.558978396798576,0.29644600138928756,0.29644600138928756,29.644600138928755,1.0746958878371515e-12
PI_NO_ANTI_WINDUP,False,2850.0,7.092088293796866,8.50891330486537,7.0,0.09208829379686634,0.0276264881390599,269.6215909000731,0.2696215909000731,0.297248079039133,30.0,5.0,29.611642731331724,0.297248079039133,0.297248079039133,29.724807903913298,-7.73159314348959e-13
PI_NO_ANTI_WINDUP,False,2860.0,7.091546833640973,8.510771473614978,7.0,0.09154683364097327,0.02746405009229198,270.54247383804176,0.27054247383804175,0.2980065239303337,30.0,5.0,29.661794975456704,0.2980065239303337,0.2980065239303337,29.80065239303337,-1.9273471707492718e-12
PI_NO_ANTI_WINDUP,False,2870.0,7.09088244408319,8.512389679474037,7.0,0.09088244408319035,0.027264733224957104,271.4579421744515,0.2714579421744515,0.2987226753994086,30.0,5.0,29.709501219668688,0.2987226753994086,0.2987226753994086,29.87226753994086,-6.130651541980114e-13
PI_NO_ANTI_WINDUP,False,2880.0,7.090103657861793,8.513779625791411,7.0,0.09010365786179264,0.02703109735853779,272.3667666152834,0.27236676661528336,0.2993978639738212,30.0,5.0,29.754827729729023,0.2993978639738212,0.2993978639738212,29.939786397382118,-2.6645352591003757e-13
PI_NO_ANTI_WINDUP,False,2890.0,7.089218688160103,8.51495269885491,7.0,0.08921868816010292,0.026765606448030877,273.26780319390133,0.2732678031939013,0.3000334096419322,30.0,5.0,29.797840823521447,0.3000334096419322,0.3000334096419322,30.00334096419322,5.062616992290714e-13
PI_NO_ANTI_WINDUP,False,2900.0,7.088235433898515,8.515919967641889,7.0,0.0882354338985154,0.02647063016955462,274.1599900755024,0.2741599900755024,0.30063062024505705,30.0,5.0,29.838606755236498,0.30063062024505705,0.30063062024505705,30.063062024505705,1.4566126083082054e-12
PI_NO_ANTI_WINDUP,False,2910.0,7.087161485241725,8.516692184124011,7.0,0.08716148524172507,0.02614844557251752,275.04234441448756,0.27504234441448755,0.30119078998700505,30.0,5.0,29.877191606639776,0.30119078998700505,0.30119078998700505,30.119078998700505,1.1546319456101628e-12
