time_s,python_supply_temperature_c,simulink_supply_temperature_c,supply_error_c,python_return_temperature_c,simulink_return_temperature_c,return_error_c,python_cooling_fraction,simulink_cooling_fraction,cooling_fraction_error,python_integral_state_c_s,simulink_integral_state_c_s,integral_state_error_c_s
3390,7.00523506465569,7.00523506465569,0,8.44353999382557,8.44353999382557,0,0.301125154880538,0.301125154880538,0,299.55463548383,299.55463548383,0
3400,7.00498653609874,7.00498653609874,0,8.44325017076504,8.44325017076504,0,0.301102946960009,0.301102946960009,0,299.606986130387,299.606986130387,0
3410,7.00474450389072,7.00474450389072,0,8.44296447715487,8.44296447715487,0,0.301080202658591,0.301080202658591,0,299.656851491374,299.656851491374,0
3420,7.00450898798336,7.00450898798336,0,8.44268314968492,8.44268314968492,0,0.30105699292529,0.30105699292529,0,299.704296530281,299.704296530281,0
3430,7.00427999605529,7.00427999605529,0,8.44240640337122,8.44240640337122,0,0.301033385226703,0.301033385226703,0,299.749386410115,299.749386410115,0
3440,7.00405752423822,7.00405752423822,0,8.44213443249609,8.44213443249609,0,0.301009443642135,0.301009443642135,0,299.792186370668,299.792186370668,0
3450,7.00384155781897,7.00384155781897,0,8.44186741152676,8.44186741152676,0,0.300985228958741,0.300985228958741,0,299.83276161305,299.83276161305,0
3460,7.00363207191762,7.00363207191762,0,8.44160549601244,8.44160549601244,0,0.300960798766527,0.300960798766527,0,299.87117719124,299.87117719124,0
3470,7.00342903214216,7.00342903214216,0,8.44134882345942,8.44134882345942,0,0.300936207553065,0.300936207553065,0,299.907497910416,299.907497910416,0
3480,7.00323239521979,7.00323239521979,0,8.44109751418415,8.44109751418415,0,0.300911506797775,0.300911506797775,0,299.941788231838,299.941788231838,0
3490,7.00304210960533,7.00304210960533,0,8.44085167214418,8.44085167214418,0,0.300886745065635,0.300886745065635,0,299.974112184036,299.974112184036,0
3500,7.00285811606704,7.00285811606704,0,8.44061138574675,8.44061138574675,0,0.300861968100202,0.300861968100202,0,300.004533280089,300.004533280089,0
3510,7.00268034825023,7.00268034825023,0,8.44037672863524,8.44037672863524,0,0.300837218915828,0.300837218915828,0,300.033114440759,300.033114440759,0
3520,7.00250873321896,7.00250873321896,0,8.4401477604532,8.4401477604532,0,0.300812537888949,0.300812537888949,0,300.059917923262,300.059917923262,0
3530,7.00234319197638,7.00234319197638,0,8.43992452758623,8.43992452758623,0,0.300787962848364,0.300787962848364,0,300.085005255451,300.085005255451,0
3540,7.00218363996398,7.00218363996398,0,8.43970706388171,8.43970706388171,0,0.30076352916441,0.30076352916441,0,300.108437175215,300.108437175215,0
3550,7.00202998754025,7.00202998754025,0,8.43949539134639,8.43949539134639,0,0.300739269836929,0.300739269836929,0,300.130273574855,300.130273574855,0
3560,7.00188214043908,7.00188214043908,0,8.43928952082224,8.43928952082224,0,0.300715215581981,0.300715215581981,0,300.150573450257,300.150573450257,0
3570,7.0017400002085,7.0017400002085,0,8.43908945264038,8.43908945264038,0,0.300691394917199,0.300691394917199,0,300.169394854648,300.169394854648,0
3580,7.00160346463007,7.00160346463007,0,8.43889517725365,8.43889517725365,0,0.300667834245753,0.300667834245753,0,300.186794856733,300.186794856733,0
3590,7.00147242811934,7.00147242811934,0,8.43870667584775,8.43870667584775,0,0.300644557938835,0.300644557938835,0,300.202829503034,300.202829503034,0
3600,7.00134678210805,7.00134678210805,0,8.43852392093137,8.43852392093137,0,0.300621588416641,0.300621588416641,0,300.217553784227,300.217553784227,0
