controller,time_s,supply_temperature_c,return_temperature_c,setpoint_c,control_error_c,proportional_term,integral_error_c_s,integral_term,heat_load_kw,mass_flow_kg_s,flow_heat_transfer_kw,requested_cooling_fraction,applied_cooling_fraction,cooling_kw,energy_residual_kj
PI,960.0,7.357884550412906,9.701405756458668,7.0,0.3578845504129058,0.10736536512387174,389.5211190206681,0.3895211190206681,50.0,5.0,48.97959320635642,0.49688648414453984,0.49688648414453984,49.688648414453986,2.4780177909633494e-12
PI,970.0,7.354491941761721,9.706288085614856,7.0,0.3544919417617214,0.10634758252851641,393.09996452479714,0.3930999645247972,50.0,5.0,49.152539406530515,0.49944754705331357,0.49944754705331357,49.944754705331356,-9.414691248821327e-13
PI,980.0,7.3507014379397075,9.710342920990309,7.0,0.35070143793970754,0.10521043138191226,396.64488394241437,0.3966448839424144,50.0,5.0,49.316506995757564,0.5018553153243266,0.5018553153243266,50.18553153243266,7.105427357601002e-14
PI,990.0,7.346543425802506,9.713613222446014,7.0,0.34654342580250574,0.10396302774075172,400.1518983218114,0.4001518983218114,50.0,5.0,49.47175874984932,0.5041149260625631,0.5041149260625631,50.41149260625632,-8.524292383071952e-13
PI,1000.0,7.342047091561324,9.716140692542428,7.0,0.34204709156132385,0.10261412746839715,403.6173325798365,0.4036173325798365,50.0,5.0,49.61855626050507,0.5062314600482336,0.5062314600482336,50.62314600482336,-1.8118839761882555e-12
PI,1010.0,7.337240442066978,9.717965782205082,7.0,0.3372404420669781,0.10117213262009343,407.03780349544974,0.40703780349544977,50.0,5.0,49.757159608886376,0.5082099361155432,0.5082099361155432,50.82099361155432,-1.305622276959184e-12
PI,1020.0,7.332150327221677,9.719127697952038,7.0,0.3321503272216768,0.09964509816650303,410.41020791611953,0.41041020791611954,50.0,5.0,49.88782704826454,0.5100553060826226,0.5100553060826226,51.00553060826226,1.509903313490213e-13
PI,1030.0,7.326802463298243,9.719664410639767,7.0,0.32680246329824314,0.09804073898947294,413.7317111883363,0.4137317111883363,50.0,5.0,50.01081469943785,0.5117724501778093,0.5117724501778093,51.177245017780926,1.092459456231154e-12
PI,1040.0,7.321221456990382,9.71961266566638,7.0,0.32122145699038196,0.09636643709711458,416.9997358213187,0.4169997358213187,50.0,5.0,50.12637626132836,0.5133661729184333,0.5133661729184333,51.33661729184333,5.595524044110789e-13
PI,1050.0,7.3154308300501185,9.719007994559545,7.0,0.3154308300501185,0.09462924901503555,420.21195039122256,0.42021195039122256,50.0,5.0,50.234762738247014,0.514841199406258,0.514841199406258,51.4841199406258,-2.511768570911954e-12
PI,1060.0,7.309453044392804,9.717884727869368,7.0,0.30945304439280363,0.09283591331784109,423.3662586917237,0.42336625869172373,50.0,5.0,50.336222184660194,0.5162021720095649,0.5162021720095649,51.62021720095649,-5.488942633746774e-13
PI,1070.0,7.30330952756842,9.716276009282478,7.0,0.30330952756841967,0.0909928582705259,426.46078913565174,0.4264607891356517,50.0,5.0,50.43099946782381,0.5174536474061776,0.5174536474061776,51.74536474061776,1.2789769243681803e-12
PI,1080.0,7.297020698511989,9.714213810871838,7.0,0.2970206985119894,0.08910620955359683,429.49388441133596,0.42949388441133596,50.0,5.0,50.51933604832083,0.5186000939649328,0.5186000939649328,51.860009396493275,1.865174681370263e-12
PI,1090.0,7.29060599349681,9.711728949396619,7.0,0.2906059934968104,0.08718179804904311,432.46409139645584,0.43246409139645586,50.0,5.0,50.601469778306,0.5196458894454989,0.5196458894454989,51.964588944549895,6.501466032204917e-13
PI,1100.0,7.284083892222916,9.708851103567405,7.0,0.28408389222291586,0.08522516766687475,435.3701513314239,0.4353701513314239,50.0,5.0,50.677634717099814,0.5205953189982987,0.5205953189982987,52.05953189982987,1.1723955140041653e-12
PI,1110.0,7.2774719439801885,9.705608832193722,7.0,0.2774719439801885,0.08324158319405654,438.2109902536531,0.4382109902536531,50.0,5.0,50.748060963662844,0.5214525734477097,0.5214525734477097,52.14525734477097,1.3962164757685969e-12
PI,1120.0,7.270786793831346,9.702029593133133,7.0,0.27078679383134574,0.08123603814940372,440.98570969345496,0.44098570969345496,50.0,5.0,50.812974505407354,0.5222217478428587,0.5222217478428587,52.22217478428587,-1.4814816040598089e-12
PI,1130.0,7.2640442087649415,9.69813976296372,7.0,0.2640442087649415,0.07921326262948244,443.69357763176845,0.4436935776317685,50.0,5.0,50.87259708275447,0.5229068402612509,0.5229068402612509,52.29068402612509,1.5276668818842154e-13
PI,1140.0,7.257259103772737,9.693964657304608,7.0,0.2572591037727374,0.07717773113182122,446.3340197194179,0.4463340197194179,50.0,5.0,50.9271460688161,0.5235117508512391,0.5235117508512391,52.35117508512391,8.881784197001252e-13
PI,1150.0,7.2504455678095425,9.689528551712186,7.0,0.2504455678095425,0.07513367034286275,448.90661075714524,0.4489066107571453,50.0,5.0,50.97683436356525,0.524040281100008,0.524040281100008,52.4040281100008,-2.3092638912203256e-13
PI,1160.0,7.243616889596932,9.684854703082687,7.0,0.2436168895969324,0.07308506687907972,451.4110664352407,0.4514110664352407,50.0,5.0,51.02187030185226,0.5244961333143204,0.5244961333143204,52.44961333143204,-1.0835776720341528e-12
PI,1170.0,7.2367855832353065,9.679965371494877,7.0,0.23678558323530652,0.07103567497059195,453.84723533121,0.45384723533121,50.0,5.0,51.062457574625014,0.524882910301802,0.524882910301802,52.4882910301802,-6.217248937900877e-13
PI,1180.0,7.229963413591502,9.674881842429686,7.0,0.22996341359150207,0.06898902407745063,456.2150911635631,0.4562150911635631,50.0,5.0,51.09879516271804,0.5252041152410137,0.5252041152410137,52.52041152410138,2.113864638886298e-12
PI,1190.0,7.223161421431773,9.669624449306633,7.0,0.2231614214317732,0.06694842642953196,458.51472529947813,0.4585147252994781,50.0,5.0,51.13107728258458,0.52546315172901,0.52546315172901,52.546315172901004,4.369837824924616e-13
PI,1200.0,7.216389948272364,9.664212596279913,7.0,0.21638994827236413,0.06491698448170924,460.7463395137959,0.4607463395137959,50.0,5.0,51.15949334335778,0.5256633239955051,0.5256633239955051,52.56633239955051,3.197442310920451e-13
PI,1210.0,7.20965866092216,9.658664781239924,7.0,0.2096586609221598,0.06289759827664794,462.9102389965195,0.4629102389965195,50.0,5.0,51.184227914641276,0.5258078372731675,0.5258078372731675,52.58078372731675,5.151434834260726e-13
PI,1220.0,7.202976575694048,9.652998618968914,7.0,0.2029765756940476,0.060892972708214275,465.00682560574114,0.46500682560574114,50.0,5.0,51.2054607044447,0.5258997983139554,0.5258997983139554,52.58997983139554,8.881784197001252e-13
PI,1230.0,7.196352082263661,9.647230864402193,7.0,0.19635208226366085,0.058905624679098254,467.03659136268163,0.46703659136268166,50.0,5.0,51.22336654669532,0.5259422160417799,0.5259422160417799,52.594221604177996,7.638334409421077e-13
PI,1240.0,7.189792967156088,9.641377435949105,7.0,0.1897929671560883,0.056937890146826486,469.00011218531824,0.46900011218531823,50.0,5.0,51.23811539777404,0.5259380023321447,0.5259380023321447,52.59380023321447,-1.1013412404281553e-12
PI,1250.0,7.183306436842976,9.635453438830568,7.0,0.18330643684297598,0.054991931052892795,470.8980418568791,0.4708980418568791,50.0,5.0,51.24987234154068,0.5258899729097719,0.5258899729097719,52.58899729097719,-8.597567102697212e-13
PI,1260.0,7.176899140434188,9.629473188392575,7.0,0.17689914043418842,0.053069742130256524,472.73110622530885,0.47273110622530884,50.0,5.0,51.25879760233028,0.5258008483555654,0.5258008483555654,52.58008483555654,2.948752353404416e-13
PI,1270.0,7.170577191949852,9.623450233357502,7.0,0.1705771919498522,0.051173157584955664,474.5000976296507,0.47450009762965073,50.0,5.0,51.26504656541988,0.5256732552146064,0.5256732552146064,52.56732552146064,1.7763568394002505e-13
PI,1280.0,7.164346192160184,9.617397378977502,7.0,0.16434619216018387,0.04930385764805516,476.20586954914927,0.4762058695491493,50.0,5.0,51.26876980448195,0.5255097271972045,0.5255097271972045,52.55097271972045,-5.151434834260726e-13
PI,1290.0,7.158211249982009,9.611326710056536,7.0,0.15821124998200897,0.04746337499460269,477.8493314707511,0.4778493314707511,50.0,5.0,51.27011311555761,0.5253127064653538,0.5253127064653538,52.531270646535376,7.105427357601002e-14
PI,1300.0,7.152177003422307,9.60524961380985,7.0,0.1521770034223069,0.04565310102669207,479.4314439705712,0.4794314439705712,50.0,5.0,51.269217557099644,0.5250845449972632,0.5250845449972632,52.50845449972632,1.5987211554602254e-12
PI,1310.0,7.146247640060457,9.599176802531861,7.0,0.14624764006045687,0.043874292018137064,480.9532140047943,0.4809532140047943,50.0,5.0,51.26621949565235,0.5248275060229314,0.5248275060229314,52.48275060229314,8.633094239485217e-13
PI,1320.0,7.140426917062175,9.593118336045487,7.0,0.14042691706217525,0.042128075118652575,482.41569040539883,0.48241569040539883,50.0,5.0,51.261250656751216,0.5245437655240515,0.5245437655240515,52.454376552405144,4.618527782440651e-13
PI,1330.0,7.134718180719333,9.58708364390792,7.0,0.13471818071933317,0.04041545421579995,483.8199595760206,0.48381995957602064,50.0,5.0,51.25443818064147,0.5242354137918206,0.5242354137918206,52.42354137918206,-2.4229507289419416e-12
PI,1340.0,7.129124385511005,9.581081547349827,7.0,0.12912438551100536,0.03873731565330161,485.16714138321396,0.485167141383214,50.0,5.0,51.245904682431366,0.5239044570365156,0.5239044570365156,52.39044570365156,-9.592326932761353e-14
PI,1350.0,7.123648112682201,9.57512028092671,7.0,0.12364811268220066,0.037094433804660196,486.458385238324,0.486458385238324,50.0,5.0,51.235768316310235,0.5235528190429842,0.5235528190429842,52.35528190429842,-1.7053025658242404e-12
PI,1360.0,7.11829158833776,9.569207513863024,7.0,0.11829158833775999,0.035487476501328,487.694866365146,0.48769486636514603,50.0,5.0,51.224142843478006,0.523182342866474,0.523182342866474,52.3182342866474,-1.4210854715202004e-13
PI,1370.0,7.113056701049868,9.563350371071262,7.0,0.1130567010498682,0.03391701031496046,488.8777822485236,0.48887778224852363,50.0,5.0,51.211137703447136,0.522794792563484,0.522794792563484,52.2794792563484,-9.308109838457312e-13
PI,1380.0,7.107945018978571,9.557555453829888,7.0,0.10794501897857067,0.0323835056935712,490.0083492590223,0.4900083492590223,50.0,5.0,51.19685808839253,0.5223918549525935,0.5223918549525935,52.239185495259356,-2.4868995751603507e-14
PI,1390.0,7.102957806505524,9.551828860105521,7.0,0.10295780650552366,0.0308873419516571,491.08779944880797,0.491087799448808,50.0,5.0,51.18140502023995,0.5219751414004651,0.5219751414004651,52.19751414004651,-1.0480505352461478e-12
PI,1400.0,7.098096040382047,9.546176204506287,7.0,0.098096040382047,0.029428812114614098,492.11737751386323,0.49211737751386325,50.0,5.0,51.1648754301966,0.5215461896284773,0.5215461896284773,52.154618962847735,-2.0676793610618915e-12
PI,1410.0,7.093360425393286,9.540602637854628,7.0,0.0933604253932856,0.028008127617985677,493.0983379176837,0.4930983379176837,50.0,5.0,51.14736224044204,0.5211064655356694,0.5211064655356694,52.110646553566944,-1.2505552149377763e-12
PI,1420.0,7.088751409541013,9.535112866369259,7.0,0.0887514095410129,0.02662542286230387,494.03194217161655,0.49403194217161656,50.0,5.0,51.128954447710335,0.5206573650339205,0.5206573650339205,52.065736503392046,-1.2256862191861728e-12
PI,1430.0,7.084269198748277,9.5297111704472,7.0,0.08426919874827732,0.025280759624483194,494.9194562670267,0.4949194562670267,50.0,5.0,51.10973720850748,0.5202002158915099,0.5202002158915099,52.020021589150986,5.329070518200751e-13
PI,1440.0,7.0799137710896956,9.524401423038073,7.0,0.07991377108969555,0.023974131326908666,495.7621482545095,0.4957621482545095,50.0,5.0,51.08979192572109,0.5197362795814181,0.5197362795814181,51.97362795814181,-1.552535877635819e-12
PI,1450.0,7.0756848905517975,9.519187107604,7.0,0.0756848905517975,0.02270546716553925,496.56128596540646,0.49656128596540644,50.0,5.0,51.069196336391045,0.5192667531309457,0.5192667531309457,51.92667531309457,1.9539925233402755e-13
PI,1460.0,7.071582120328336,9.514071335659546,7.0,0.071582120328336,0.0214746360985008,497.31813487092444,0.49731813487092447,50.0,5.0,51.04802460042228,0.5187927709694252,0.5187927709694252,51.87927709694252,1.9539925233402755e-13
PI,1470.0,7.06760483565599,9.50905686388719,7.0,0.06760483565598996,0.020281450696796988,498.0339560742078,0.4980339560742078,50.0,5.0,51.026347390032086,0.5183154067710047,0.5183154067710047,51.83154067710048,-9.308109838457312e-13
PI,1480.0,7.063752236196333,9.504146110824836,7.0,0.06375223619633275,0.019125670858899824,498.7100044307677,0.4987100044307677,50.0,5.0,51.004231979735714,0.5178356752896676,0.5178356752896676,51.783567528966756,4.085620730620576e-13
PI,1490.0,7.060023357970347,9.499341173122751,7.0,0.06002335797034686,0.018007007391104057,499.347526792731,0.49934752679273103,50.0,5.0,50.981742336685244,0.517354534183835,0.517354534183835,51.7354534183835,-3.801403636316536e-13
PI,1500.0,7.056417084852173,9.494643841368276,7.0,0.056417084852173005,0.0169251254556519,499.94776037243446,0.4999477603724345,50.0,5.0,50.958939211186554,0.5168728858280864,0.5168728858280864,51.68728858280864,-5.400124791776761e-13
PI,1510.0,7.052932159629101,9.49005561547743,7.0,0.05293215962910125,0.015879647888730374,500.51193122095617,0.5005119312209562,50.0,5.0,50.93588022723008,0.5163915791096866,0.5163915791096866,51.639157910968656,-9.059419880941277e-13
PI,1520.0,7.049567194635137,9.485577719653364,7.0,0.049567194635137035,0.01487015839054111,501.0412528172472,0.5010412528172472,50.0,5.0,50.91261997288093,0.5159114112077883,0.5159114112077883,51.59114112077883,1.3429257705865894e-12
PI,1530.0,7.046320681965769,9.481211116912307,7.0,0.046320681965768884,0.013896204589730664,501.53692476359856,0.5015369247635986,50.0,5.0,50.889210090382655,0.5154331293533292,0.5154331293533292,51.54331293533292,1.2541079286165768e-12
PI,1540.0,7.043191003281796,9.47695652317842,7.0,0.04319100328179637,0.01295730098453891,502.00013158325623,0.5020001315832563,50.0,5.0,50.86569936583941,0.5149574325677952,0.5149574325677952,51.49574325677953,1.971756091734278e-13
PI,1550.0,7.040176439210312,9.472814420949522,7.0,0.04017643921031233,0.012052931763093699,502.4320416160742,0.5024320416160741,50.0,5.0,50.84213381834948,0.5144849733791679,0.5144849733791679,51.44849733791679,-1.552535877635819e-12
PI,1560.0,7.0372751783511385,9.468785072536367,7.0,0.03727517835113847,0.01118255350534154,502.8338060081773,0.5028338060081773,50.0,5.0,50.81855678847127,0.5140163595135189,0.5140163595135189,51.401635951351885,1.9539925233402755e-14
PI,1570.0,7.0344853258971645,9.46486853287861,7.0,0.034485325897164465,0.01034559776914934,503.2065577916887,0.5032065577916887,50.0,5.0,50.7950090259122,0.513552155560838,0.513552155560838,51.3552155560838,1.1386447340555605e-12
PI,1580.0,7.031804911877205,9.461064661941231,7.0,0.03180491187720502,0.009541473563161507,503.5514110506603,0.5035514110506604,50.0,5.0,50.771528776338144,0.5130928846138219,0.5130928846138219,51.30928846138219,1.3518075547835906e-12
PI,1590.0,7.029231899030104,9.457373136695594,7.0,0.029231899030103925,0.008769569709031177,503.86946016943233,0.5038694601694323,50.0,5.0,50.74815186720874,0.5126390298784635,0.5126390298784635,51.26390298784636,-9.396927680427325e-13
PI,1600.0,7.026764190318919,9.453793462689811,7.0,0.026764190318918857,0.008029257095675656,504.1617791597334,0.5041617791597334,50.0,5.0,50.724911792551644,0.5121910362554091,0.5121910362554091,51.21910362554091,3.907985046680551e-13
PI,1610.0,7.02439963609409,9.450324985213488,7.0,0.024399636094090127,0.007319890828227038,504.4294210629226,0.5044294210629225,50.0,5.0,50.70183979659541,0.5117493118911496,0.5117493118911496,51.17493118911496,1.6253665080512292e-12
PI,1620.0,7.022136040914571,9.446966900062314,7.0,0.022136040914570998,0.006640812274371299,504.6734174238635,0.5046734174238635,50.0,5.0,50.678964956187826,0.5113142296982348,0.5113142296982348,51.13142296982348,1.687538997430238e-12
PI,1630.0,7.019971170035931,9.443718263908305,7.0,0.019971170035931074,0.005991351010779322,504.8947778330092,0.5048947778330092,50.0,5.0,50.65631426193262,0.5108861288437885,0.5108861288437885,51.08861288437885,-8.43769498715119e-13
PI,1640.0,7.0179027555744655,9.440578004281834,7.0,0.017902755574465523,0.005370826672339657,505.0944895333685,0.5050944895333686,50.0,5.0,50.633912697983995,0.5104653162057082,0.5104653162057082,51.046531620570825,-1.2434497875801753e-13
PI,1650.0,7.0159285023563465,9.437544929171862,7.0,0.015928502356346463,0.0047785507069039385,505.27351708911317,0.5052735170891132,50.0,5.0,50.611783320444275,0.5100520677960171,0.5100520677960171,51.00520677960171,-1.7763568394002505e-12
PI,1660.0,7.014046093460856,9.434617736251075,7.0,0.01404609346085639,0.004213828038256917,505.43280211267665,0.5054328021126767,50.0,5.0,50.589947334315575,0.5096466301509336,0.5096466301509336,50.96466301509336,-1.1368683772161603e-12
PI,1670.0,7.0122531954667044,9.43179502173282,7.0,0.012253195466704447,0.003675958640011334,505.5732630472852,0.5055732630472852,50.0,5.0,50.5684241689618,0.5092492216872966,0.5092492216872966,50.92492216872966,5.151434834260726e-13
PI,1680.0,7.010547463410399,9.429075288866974,7.0,0.010547463410398805,0.0031642390231196413,505.69579500195226,0.5056957950019523,50.0,5.0,50.54723155204242,0.508860034025072,0.508860034025072,50.8860034025072,1.199040866595169e-12
PI,1690.0,7.008926545465592,9.426456956082083,7.0,0.008926545465591573,0.002677963639677472,505.80126963605625,0.5058012696360562,50.0,5.0,50.52638558188466,0.5084792332757336,0.5084792332757336,50.84792332757336,2.255973186038318e-12
PI,1700.0,7.007388087352249,9.423938364781199,7.0,0.007388087352248718,0.0022164262056746154,505.89053509071215,0.5058905350907121,50.0,5.0,50.50590079826505,0.5081069612963868,0.5081069612963868,50.81069612963868,-6.217248937900877e-13
PI,1710.0,7.005929736484433,9.42151778679907,7.0,0.005929736484432624,0.0017789209453297871,505.96441596423466,0.5059644159642347,50.0,5.0,50.48579025157592,0.5077433369095645,0.5077433369095645,50.77433369095645,2.184918912462308e-12
PI,1720.0,7.004549145865387,9.419193431528372,7.0,0.0045491458653872385,0.0013647437596161715,506.023713329079,0.506023713329079,50.0,5.0,50.46606557035638,0.5073884570886952,0.5073884570886952,50.73884570886952,9.334755191048316e-13
PI,1730.0,7.0032439777385305,9.41696345272284,7.0,0.003243977738530468,0.0009731933215591403,506.0692047877329,0.5060692047877329,50.0,5.0,50.446737027172055,0.507042398109292,0.507042398109292,50.704239810929195,1.7417178810319456e-12
PI,1740.0,7.00201190700285,9.414825954985174,7.0,0.002011907002850144,0.0006035721008550432,506.1016445651182,0.5061016445651182,50.0,5.0,50.42781360283057,0.5067052166659732,0.5067052166659732,50.670521666597324,-9.938716516444401e-13
PI,1750.0,7.000850624401095,9.412778999947708,7.0,0.0008506244010950681,0.0002551873203285204,506.1217636351467,0.5061217636351467,50.0,5.0,50.40930304892421,0.5063769509554752,0.5063769509554752,50.63769509554752,1.2088108292118704e-12
PI,1760.0,6.999757839489022,9.410820612153813,7.0,-0.0002421605109779179,-7.264815329337538e-05,506.13026987915765,0.5061302698791577,50.0,5.0,50.39121194869413,0.5060576217258643,0.5060576217258643,50.60576217258643,2.327027459614328e-12
PI,1770.0,6.998731283393844,9.4089487846481,7.0,-0.0012687166061562394,-0.0003806149818468718,506.1278482740479,0.5061278482740479,50.0,5.0,50.37354577621395,0.5057472332922011,0.5057472332922011,50.574723329220106,9.414691248821327e-13
PI,1780.0,6.997768711369891,9.40716148428344,7.0,-0.0022312886301092405,-0.0006693865890327721,506.11516110798635,0.5061151611079864,50.0,5.0,50.35630895389318,0.5054457745189536,0.5054457745189536,50.54457745189536,7.815970093361102e-13
PI,1790.0,6.996867905159354,9.40545665675285,7.0,-0.00313209484064636,-0.0009396284521939079,506.09284822168524,0.5060928482216852,50.0,5.0,50.33950490830408,0.5051532197694913,0.5051532197694913,50.51532197694913,-2.0694557179012918e-12
PI,1800.0,6.996026675165837,9.403832231354267,7.0,-0.00397332483416335,-0.001191997450249005,506.0615272732788,0.5060615272732788,50.0,5.0,50.323136124338184,0.5048695298230298,0.5048695298230298,50.48695298230298,1.2079226507921703e-12
